id,title,authors,published,year,categories,arxiv_url,pdf_url,code,_domains,_tasks,publication
2512.22175,Characterizing Motion Encoding in Video Diffusion Timesteps,Vatsal Baherwani; Yixuan Ren; Abhinav Shrivastava,2025-12-18,2025,,https://arxiv.org/abs/2512.22175,https://doi.org/10.48550/arxiv.2512.22175,,world_model,VidGen; DiffusionWM; RobotLearn,
2512.16379,Economic versus energetic model predictive control of a cold production plant with thermal energy storage,Manuel G. Satué; Manuel R. Arahal; Luis F. Acedo; M. L. Ortega,2025-12-18,2025,,https://arxiv.org/abs/2512.16379,https://doi.org/10.48550/arxiv.2512.16379,,world_model,MBRL; HealthMon,
2512.15716v1,Spatia: Video Generation with Updatable Spatial Memory,Jinjing Zhao; Fangyun Wei; Zhening Liu; Hongyang Zhang; Chang Xu; Yan Lu,2025-12-17,2025,cs.CV; cs.AI,http://arxiv.org/abs/2512.15716v1,https://arxiv.org/pdf/2512.15716v1,,world_model,VidGen; 3DRecon,
2512.15702v1,End-to-End Training for Autoregressive Video Diffusion via Self-Resampling,Yuwei Guo; Ceyuan Yang; Hao He; Yang Zhao; Meng Wei; Zhenheng Yang; Weilin Huang; Dahua Lin,2025-12-17,2025,cs.CV,http://arxiv.org/abs/2512.15702v1,https://arxiv.org/pdf/2512.15702v1,,world_model,VidGen; Sim2Real; DiffusionWM,
2512.22170v3,SoliReward: Mitigating Susceptibility to Reward Hacking and Annotation Noise in Video Generation Reward Models,Jiesong Lian; Ruizhe Zhong; Zixiang Zhou; Xiaoyue Mi; Long Hu; Yuan Zhou; Qinglin Lu; Yixue Hao; Junchi Yan,2025-12-17,2025,cs.LG; cs.CV,http://arxiv.org/abs/2512.22170v3,https://arxiv.org/pdf/2512.22170v3,https://github.com/lian700/SoliReward,world_model,FoundationModel; VidGen; HealthMon,
2512.15508v2,Off The Grid: Detection of Primitives for Feed-Forward 3D Gaussian Splatting,Arthur Moreau; Richard Shaw; Michal Nazarczuk; Jisu Shin; Thomas Tanay; Zhensong Zhang; Songcen Xu; Eduardo Pérez-Pellitero,2025-12-17,2025,cs.CV,http://arxiv.org/abs/2512.15508v2,https://arxiv.org/pdf/2512.15508v2,,world_model,NeRF; Predictive; 3DRecon,
2512.15946v2,AIE4ML: An End-to-End Framework for Compiling Neural Networks for the Next Generation of AMD AI Engines,Dimitrios Danopoulos; Enrico Lupi; Chang Sun; Sebastian Dittmeier; Michael Kagan; Vladimir Loncar; Maurizio Pierini,2025-12-17,2025,cs.LG; cs.AR; hep-ex,http://arxiv.org/abs/2512.15946v2,https://arxiv.org/pdf/2512.15946v2,,world_model,WorldModel,
2512.15940v1,R4: Retrieval-Augmented Reasoning for Vision-Language Models in 4D Spatio-Temporal Space,Tin Stribor Sohn; Maximilian Dillitzer; Jason J. Corso; Eric Sax,2025-12-17,2025,cs.CV; cs.RO,http://arxiv.org/abs/2512.15940v1,https://arxiv.org/pdf/2512.15940v1,,world_model,WorldModel; FoundationModel,
2512.15621v1,OccSTeP: Benchmarking 4D Occupancy Spatio-Temporal Persistence,Yu Zheng; Jie Hu; Kailun Yang; Jiaming Zhang,2025-12-17,2025,cs.CV,http://arxiv.org/abs/2512.15621v1,https://arxiv.org/pdf/2512.15621v1,https://github.com/FaterYU/OccSTeP,world_model,WorldModel; Climate,
2601.02378v1,Modeling the Mental World for Embodied AI: A Comprehensive Review,Biyuan Liu; Daigang Xu; Lei Jiang; Wenjun Guo; Ping Chen,2025-12-17,2025,cs.RO,http://arxiv.org/abs/2601.02378v1,https://arxiv.org/pdf/2601.02378v1,,world_model; physical_ai; medical_ai,WorldModel; EmbodiedWM; Embodied; HealthMon,
2512.15493v1,Soft Geometric Inductive Bias for Object Centric Dynamics,Hampus Linander; Conor Heins; Alexander Tschantz; Marco Perin; Christopher Buckley,2025-12-17,2025,cs.LG; cs.AI; stat.ML,http://arxiv.org/abs/2512.15493v1,https://arxiv.org/pdf/2512.15493v1,,world_model,WorldModel; Sim2Real,
2512.15994v1,"SORS: A Modular, High-Fidelity Simulator for Soft Robots",Manuel Mekkattu; Mike Y. Michelis; Robert K. Katzschmann,2025-12-17,2025,cs.RO; eess.SY,http://arxiv.org/abs/2512.15994v1,https://arxiv.org/pdf/2512.15994v1,,world_model,Sim2Real,
2512.15716,Spatia: Video Generation with Updatable Spatial Memory,"Zhao, Jinjing; Wei, Fangyun; Liu, Zhening; Zhang, Hongyang; Xu, Chang; Lu, Yan",2025-12-17,2025,,https://arxiv.org/abs/2512.15716,https://doi.org/10.48550/arxiv.2512.15716,,world_model,VidGen; 3DRecon,
2512.15702,End-to-End Training for Autoregressive Video Diffusion via Self-Resampling,"Guo, Yuwei; Yang, Ceyuan; He, Hao; Zhao, Yang; Wei, Meng; Yang, Zhenheng; Huang, Weilin; Lin, Dahua",2025-12-17,2025,,https://arxiv.org/abs/2512.15702,https://doi.org/10.48550/arxiv.2512.15702,,world_model,VidGen; Sim2Real; DiffusionWM,
2512.15080,NAP3D: NeRF Assisted 3D-3D Pose Alignment for Autonomous Vehicles,"Bansal, Gaurav",2025-12-17,2025,,https://arxiv.org/abs/2512.15080,https://doi.org/10.48550/arxiv.2512.15080,,world_model,NeRF; HealthMon,
2512.15508,Off The Grid: Detection of Primitives for Feed-Forward 3D Gaussian Splatting,"Moreau, Arthur; Shaw, Richard; Nazarczuk, Michal; Shin, Jisu; Tanay, Thomas; Zhang, Zhensong; Xu, Songcen; Pérez-Pellitero, Eduardo",2025-12-17,2025,,https://arxiv.org/abs/2512.15508,https://doi.org/10.48550/arxiv.2512.15508,,world_model,NeRF; Predictive; 3DRecon,
2512.15568,Exact Learning of Linear Model Predictive Control Laws using Oblique Decision Trees with Linear Predictions,"Ren, Jiayang; Mao, Qiangqiang; Zhao, Tianwei; Cao, Yankai",2025-12-17,2025,,https://arxiv.org/abs/2512.15568,https://doi.org/10.48550/arxiv.2512.15568,,world_model,MBRL; 3DRecon,
2512.15668,Enhancing industrial microalgae production through Economic Model Predictive Control,"Otálora, Pablo; Skogestad, Sigurd; Guzmán, José Luis; Berenguel, Manuel",2025-12-17,2025,,https://arxiv.org/abs/2512.15668,https://doi.org/10.48550/arxiv.2512.15668,,world_model,MBRL,
2601.02378,Modeling the Mental World for Embodied AI: A Comprehensive Review,Biyuan Liu; Dijin Xu; Lei Jiang; Wenjun Guo; Ping Chen,2025-12-17,2025,,https://arxiv.org/abs/2601.02378,https://doi.org/10.48550/arxiv.2601.02378,,world_model; physical_ai; medical_ai,WorldModel; EmbodiedWM; Embodied; HealthMon,
2512.14938v1,TalkVerse: Democratizing Minute-Long Audio-Driven Video Generation,Zhenzhi Wang; Jian Wang; Ke Ma; Dahua Lin; Bing Zhou,2025-12-16,2025,cs.CV; cs.AI; cs.MM; cs.SD,http://arxiv.org/abs/2512.14938v1,https://arxiv.org/pdf/2512.14938v1,,world_model,VidGen,
2512.14352v1,HGS: Hybrid Gaussian Splatting with Static-Dynamic Decomposition for Compact Dynamic View Synthesis,Kaizhe Zhang; Yijie Zhou; Weizhan Zhang; Caixia Yan; Haipeng Du; yugui xie; Yu-Hui Wen; Yong-Jin Liu,2025-12-16,2025,cs.CV; cs.CG,http://arxiv.org/abs/2512.14352v1,https://arxiv.org/pdf/2512.14352v1,,world_model,NeRF; HealthMon,
2512.14087v1,GaussianPlant: Structure-aligned Gaussian Splatting for 3D Reconstruction of Plants,Yang Yang; Risa Shinoda; Hiroaki Santo; Fumio Okura,2025-12-16,2025,cs.CV,http://arxiv.org/abs/2512.14087v1,https://arxiv.org/pdf/2512.14087v1,,world_model,NeRF; 3DRecon,
2512.14691v2,MMGR: Multi-Modal Generative Reasoning,Zefan Cai; Haoyi Qiu; Tianyi Ma; Haozhe Zhao; Gengze Zhou; Kung-Hsiang Huang; Parisa Kordjamshidi; Minjia Zhang; Wen Xiao; Jiuxiang Gu,2025-12-16,2025,cs.CL; cs.CV,http://arxiv.org/abs/2512.14691v2,https://arxiv.org/pdf/2512.14691v2,,world_model,WorldModel; FoundationModel; VidGen,
2512.14614v1,WorldPlay: Towards Long-Term Geometric Consistency for Real-Time Interactive World Modeling,Wenqiang Sun; Haiyu Zhang; Haoyuan Wang; Junta Wu; Zehan Wang; Zhenwei Wang; Yunhong Wang; Jun Zhang; Tengfei Wang; Chunchao Guo,2025-12-16,2025,cs.CV; cs.GR,http://arxiv.org/abs/2512.14614v1,https://arxiv.org/pdf/2512.14614v1,,world_model,WorldModel; VidGen; DiffusionWM,
2512.14014v1,MobileWorldBench: Towards Semantic World Modeling For Mobile Agents,Shufan Li; Konstantinos Kallidromitis; Akash Gokul; Yusuke Kato; Kazuki Kozuka; Aditya Grover,2025-12-16,2025,cs.AI,http://arxiv.org/abs/2512.14014v1,https://arxiv.org/pdf/2512.14014v1,https://github.com/jacklishufan/MobileWorld,world_model,WorldModel; FoundationModel; EmbodiedWM; HealthMon,
2512.14617v1,Model-Based Reinforcement Learning in Discrete-Action Non-Markovian Reward Decision Processes,Alessandro Trapasso; Luca Iocchi; Fabio Patrizi,2025-12-16,2025,cs.LG; cs.AI,http://arxiv.org/abs/2512.14617v1,https://arxiv.org/pdf/2512.14617v1,,world_model,MBRL,
2512.14217v1,DRAW2ACT: Turning Depth-Encoded Trajectories into Robotic Demonstration Videos,Yang Bai; Liudi Yang; George Eskandar; Fengyi Shen; Mohammad Altillawi; Ziyuan Liu; Gitta Kutyniok,2025-12-16,2025,cs.CV; cs.RO,http://arxiv.org/abs/2512.14217v1,https://arxiv.org/pdf/2512.14217v1,,world_model; physical_ai,VidGen; Sim2Real; DiffusionWM; Embodied; RobotLearn,
2512.14938,TalkVerse: Democratizing Minute-Long Audio-Driven Video Generation,"Wang, Zhenzhi; Wang, Jian; Ma, Ke; Lin, Dahua; Zhou, Bing",2025-12-16,2025,,https://arxiv.org/abs/2512.14938,https://doi.org/10.48550/arxiv.2512.14938,,world_model,VidGen,
2512.13492v1,Transform Trained Transformer: Accelerating Naive 4K Video Generation Over 10$\times$,Jiangning Zhang; Junwei Zhu; Teng Hu; Yabiao Wang; Donghao Luo; Weijian Cao; Zhenye Gan; Xiaobin Hu; Zhucun Xue; Chengjie Wang,2025-12-15,2025,cs.CV,http://arxiv.org/abs/2512.13492v1,https://arxiv.org/pdf/2512.13492v1,,world_model,FoundationModel; VidGen; HealthMon,
2512.13465v1,PoseAnything: Universal Pose-guided Video Generation with Part-aware Temporal Coherence,Ruiyan Wang; Teng Hu; Kaihui Huang; Zihan Su; Ran Yi; Lizhuang Ma,2025-12-15,2025,cs.CV,http://arxiv.org/abs/2512.13465v1,https://arxiv.org/pdf/2512.13465v1,,world_model,VidGen,
